model,window,segment,bank_id,forecast_origin,target_period,nco_rate,prediction,error,absolute_error,squared_error,squared_error_share,data_audit_status,data_audit_reason,mapping_id
ar,1,CRE,962966,2015-08-14,2015-09-30,0.0,0.009037696334256315,-0.009037696334256315,0.009037696334256315,8.167995503023003e-05,0.015531025559557435,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2016-02-14,2016-03-31,4.7983192796196025e-06,0.008914621123041613,-0.008909822803761992,0.008909822803761992,7.938494239443721e-05,0.015094640648561662,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2015-11-14,2015-12-31,0.00017545014888315836,0.009071308085774383,-0.008895857936891224,0.008895857936891224,7.913628843335059e-05,0.015047360370019735,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2016-11-14,2016-12-31,0.00023099223461963612,0.008976305864010067,-0.008745313629390431,0.008745313629390431,7.648051047640205e-05,0.014542377778946913,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2016-05-15,2016-06-30,0.00015255062367527174,0.008877409507068708,-0.008724858883393435,0.008724858883393435,7.612316253512933e-05,0.014474429896170683,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2015-05-15,2015-06-30,0.00037410923588856624,0.00908831055201529,-0.008714201316126723,0.008714201316126723,7.593730457798472e-05,0.0144390899565026,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2013-05-15,2013-06-30,0.00045574897329222206,0.009085916555049344,-0.008630167581757123,0.008630167581757123,7.447979248921159e-05,0.014161951489718166,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2013-11-14,2013-12-31,0.0009156037943898826,0.009522983763563479,-0.008607379969173596,0.008607379969173596,7.408698993373085e-05,0.014087262093442507,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,962966,2016-02-14,2016-03-31,0.0,0.008547156966554047,-0.008547156966554047,0.008547156966554047,7.305389221091338e-05,0.013890823846963793,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2016-08-14,2016-09-30,0.00045833530798379855,0.008909627749457647,-0.008451292441473848,0.008451292441473848,7.1424343931313e-05,0.013580973578661861,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,2925666,2013-11-14,2013-12-31,-0.0016519061915703178,0.006705080909996912,-0.00835698710156723,0.00835698710156723,6.983923341576105e-05,0.013279572923842095,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2015-02-14,2015-03-31,0.000971986877057875,0.009165774496474691,-0.008193787619416816,0.008193787619416816,6.713815555210828e-05,0.01276597678727199,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,143662,2015-08-14,2015-09-30,0.00089401385987163,0.008957939883071009,-0.008063926023199379,0.008063926023199379,6.502690290763215e-05,0.012364532898475696,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,1842065,2016-05-15,2016-06-30,-0.0003012707396054706,0.007630023364692356,-0.007931294104297826,0.007931294104297826,6.290542616886945e-05,0.011961144950459128,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,1,CRE,1842065,2015-11-14,2015-12-31,-0.0004370388307950587,0.007470831755976323,-0.007907870586771382,0.007907870586771382,6.253441721712396e-05,0.011890599496433703,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CI,936855,2018-11-14,2018-12-31,0.03404249420745764,0.0019242519054036799,0.03211824230205396,0.03211824230205396,0.0010315814885734486,0.11408937843371263,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,694904,2018-11-14,2018-12-31,0.033025062128346966,0.007516255099128947,0.02550880702921802,0.02550880702921802,0.0006506992360538826,0.07196510620924483,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,940311,2019-05-15,2019-06-30,0.0017053933063312726,0.021331788060348255,-0.019626394754016983,0.019626394754016983,0.00038519537104050536,0.04260128835612152,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,940311,2017-08-14,2017-09-30,0.0021321961620469083,0.02005790227481713,-0.017925706112770223,0.017925706112770223,0.00032133093964140775,0.035538101043191425,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,940311,2017-02-14,2017-03-31,0.0,0.017550610993442965,-0.017550610993442965,0.017550610993442965,0.000308023946243161,0.03406639316316059,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,940311,2018-11-14,2018-12-31,0.0,0.01683416346410118,-0.01683416346410118,0.01683416346410118,0.0002833890595360791,0.03134185909258261,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,940311,2019-08-14,2019-09-30,0.0,0.016325069400114616,-0.016325069400114616,0.016325069400114616,0.0002665078909185586,0.029474859678439397,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,940311,2018-02-14,2018-03-31,0.0021598272138228943,0.017999700383650986,-0.015839873169828093,0.015839873169828093,0.0002509015820362399,0.027748855383334704,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,940311,2018-08-14,2018-09-30,0.0038204393505253103,0.016932881390797034,-0.013112442040271724,0.013112442040271724,0.00017193613625948528,0.0190155476163744,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,940311,2018-05-15,2018-06-30,0.004230565838180857,0.016434452174741803,-0.012203886336560946,0.012203886336560946,0.00014893484171569897,0.016471683242363307,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,694904,2019-02-14,2019-03-31,0.004516588236073541,0.015507265289805906,-0.010990677053732365,0.010990677053732365,0.00012079498209943914,0.013359511176082157,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,276579,2018-05-15,2018-06-30,-0.003965516781058671,0.007018571946500093,-0.010984088727558764,0.010984088727558764,0.00012065020517488352,0.013343499344232656,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,276579,2018-11-14,2018-12-31,-0.0034296174344612385,0.006706977455388943,-0.010136594889850182,0.010136594889850182,0.00010275055596093682,0.011363859465443507,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,197478,2017-05-15,2017-06-30,-0.0008222364662598289,0.008440121199478672,-0.0092623576657385,0.0092623576657385,8.579126952806475e-05,0.009488220488554376,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,694904,2017-05-15,2017-06-30,-0.001681687994324303,0.007498104825133048,-0.009179792819457352,0.009179792819457352,8.426859620816075e-05,0.009319818036058181,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,940311,2019-11-14,2019-12-31,0.006792613033326258,0.015914579230693025,-0.009121966197366767,0.009121966197366767,8.321026730590193e-05,0.009202770485307618,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,2,CI,229801,2017-08-14,2017-09-30,-0.003865160056995312,0.005102038200743606,-0.008967198257738918,0.008967198257738918,8.041064459359589e-05,0.008893141804845735,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,694904,2018-05-15,2018-06-30,-0.0017010394164543596,0.007180213183177444,-0.008881252599631803,0.008881252599631803,7.887664773846667e-05,0.008723487008148111,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,694904,2018-02-14,2018-03-31,-0.0015699171963125835,0.007269197231931447,-0.00883911442824403,0.00883911442824403,7.81299438755918e-05,0.008640904119124718,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CI,694904,2017-11-14,2017-12-31,-0.0012002303866889517,0.007516040412887924,-0.008716270799576875,0.008716270799576875,7.59733766515565e-05,0.008402395172554778,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,2,CRE,940311,2018-11-14,2018-12-31,0.04755799044177643,0.007411448005703751,0.04014654243607268,0.04014654243607268,0.0016117448695713843,0.3697456331528977,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,619877,2017-11-14,2017-12-31,-0.017002605237899357,0.0035326520528963703,-0.02053525729079573,0.02053525729079573,0.0004216967919991791,0.09674021633321325,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,940311,2019-02-14,2019-03-31,0.004711980209683119,0.018960650586274455,-0.014248670376591336,0.014248670376591336,0.00020302460750075147,0.04657527594050713,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,619877,2019-11-14,2019-12-31,-0.010708516039695361,0.0022183470758769743,-0.012926863115572335,0.012926863115572335,0.0001671037900087445,0.038334787226878525,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,940311,2017-08-14,2017-09-30,-0.0027155465037338763,0.00898181911080094,-0.011697365614534817,0.011697365614534817,0.0001368283623201015,0.0313893907245841,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,940311,2019-05-15,2019-06-30,-0.0019097636667462401,0.008131756454369511,-0.010041520121115751,0.010041520121115751,0.00010083212634277249,0.023131600478849955,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,619877,2018-08-14,2018-09-30,-0.0070904645476772615,0.0019681501837014504,-0.009058614731378712,0.009058614731378712,8.205850085155141e-05,0.01882479846888117,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,940311,2017-02-14,2017-03-31,0.001762502753910553,0.008249536589683124,-0.006487033835772571,0.006487033835772571,4.208160798645819e-05,0.009653817476200683,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,940311,2018-08-14,2018-09-30,0.0018619806819504248,0.008107028927605134,-0.006245048245654709,0.006245048245654709,3.900062759055496e-05,0.00894701885768369,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,3303298,2019-08-14,2019-09-30,0.005774989371824231,-0.0003632736209598978,0.006138262992784129,0.006138262992784129,3.767827256858317e-05,0.008643661295278732,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,761806,2017-11-14,2017-12-31,0.007251959382370267,0.0011585544266411068,0.00609340495572916,0.00609340495572916,3.712958395450469e-05,0.008517788259883132,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,940311,2018-02-14,2018-03-31,0.0018070928393946238,0.007852857960391195,-0.006045765120996571,0.006045765120996571,3.655127589825868e-05,0.008385120315687371,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,2,CRE,1842065,2018-11-14,2018-12-31,-8.91309661170025e-05,0.005282496402647826,-0.005371627368764828,0.005371627368764828,2.885438058886335e-05,0.006619398281628245,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,379920,2017-11-14,2017-12-31,-0.0014432797673618197,0.003846222340059854,-0.005289502107421674,0.005289502107421674,2.797883254441833e-05,0.006418541389100834,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,143662,2017-05-15,2017-06-30,-0.00032590708503731677,0.004889944162148585,-0.005215851247185902,0.005215851247185902,2.7205104232770724e-05,0.006241042660933922,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,1842065,2018-05-15,2018-06-30,3.8618960418760155e-05,0.005164657240819892,-0.005126038280401132,0.005126038280401132,2.62762684521378e-05,0.006027961186136663,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,143662,2017-02-14,2017-03-31,-0.0001254640316212327,0.004980034864850354,-0.005105498896471587,0.005105498896471587,2.6066118981872593e-05,0.005979751416459767,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,1842065,2019-02-14,2019-03-31,-0.0003000049441780827,0.004793824119587991,-0.005093829063766073,0.005093829063766073,2.5947094530867953e-05,0.005952446368478389,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,143662,2017-08-14,2017-09-30,-0.0002187986268290394,0.0048392842152092845,-0.005058082842038324,0.005058082842038324,2.5584202036922488e-05,0.005869196272589464,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,2,CRE,143662,2019-05-15,2019-06-30,6.873461978412117e-05,0.005098380862585298,-0.005029646242801176,0.005029646242801176,2.529734132772399e-05,0.005803388404016882,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,3,CI,682563,2020-02-14,2020-03-31,0.02414394353529629,0.004650778352903344,0.019493165182392948,0.019493165182392948,0.00037998348882805667,0.06556982411954658,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,694904,2021-05-15,2021-06-30,-0.01170104501182829,0.006078223224937275,-0.017779268236765566,0.017779268236765566,0.00031610237903486097,0.054546521115987213,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,940311,2020-08-14,2020-09-30,-0.0023923444976076554,0.013367392736902454,-0.01575973723451011,0.01575973723451011,0.0002483693177008043,0.042858526639042376,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,940311,2021-05-15,2021-06-30,-0.0026441910428028426,0.012687903186107203,-0.015332094228910045,0.015332094228910045,0.0002350731134441767,0.04056413806638746,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,940311,2021-02-14,2021-03-31,-0.0012775471095496647,0.01333432615580318,-0.014611873265352845,0.014611873265352845,0.00021350684032273322,0.03684266916822953,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,694904,2020-02-14,2020-03-31,0.02183827640317732,0.00867279408396577,0.013165482319211552,0.013165482319211552,0.000173329924697472,0.029909754005680692,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,940311,2020-02-14,2020-03-31,0.0016383370878558263,0.014765793725059838,-0.013127456637204011,0.013127456637204011,0.00017233011776167164,0.029737227654243362,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,940311,2021-11-14,2021-12-31,0.0,0.013016843752961124,-0.013016843752961124,0.013016843752961124,0.00016943822128900304,0.0292382029632768,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,940311,2021-08-14,2021-09-30,0.0,0.012336022126902867,-0.012336022126902867,0.012336022126902867,0.00015217744191543714,0.026259688630504964,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,940311,2020-05-15,2020-06-30,0.0013614703880190605,0.013438679884363798,-0.012077209496344738,0.012077209496344738,0.00014585898921859952,0.02516937854014525,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,694904,2021-02-14,2021-03-31,-0.0026336905718507943,0.009174271464158276,-0.011807962036009069,0.011807962036009069,0.00013942796744383144,0.024059643567236128,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,143662,2020-02-14,2020-03-31,0.021555881551371153,0.010019397623623966,0.011536483927747187,0.011536483927747187,0.00013309046141516916,0.022966045640290443,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,940311,2020-11-14,2020-12-31,0.0012330456226880395,0.012400867129265174,-0.011167821506577136,0.011167821506577136,0.0001247202372027668,0.02152168254140658,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,682563,2020-05-15,2020-06-30,0.019511382496168603,0.009648677459980801,0.009862705036187802,0.009862705036187802,9.727295063084424e-05,0.016785387923368245,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,1842065,2020-11-14,2020-12-31,0.012395021638953148,0.00254936060693314,0.009845661032020009,0.009845661032020009,9.69370411574373e-05,0.01672742349665246,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,233031,2020-05-15,2020-06-30,0.01710736227555073,0.007616453804014373,0.009490908471536356,0.009490908471536356,9.007734361508057e-05,0.015543716376238217,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,694904,2020-08-14,2020-09-30,-0.00034162549827647615,0.00883763541207231,-0.009179260910348786,0.009179260910348786,8.425883086025721e-05,0.014539675755558132,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
ar,3,CI,60143,2020-02-14,2020-03-31,0.012612849340265395,0.0038739282672247844,0.00873892107304061,0.00873892107304061,7.636874152083325e-05,0.01317816457024544,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,197478,2021-08-14,2021-09-30,-0.0011589882351398738,0.007393182439095143,-0.008552170674235016,0.008552170674235016,7.313962324124542e-05,0.012620948996729834,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CI,12311,2020-02-14,2020-03-31,0.013880674681164547,0.006671925817116821,0.007208748864047727,0.007208748864047727,5.196606018490939e-05,0.008967246016450308,PRESENT,complete_required_component_set,CI_31_consolidated_bank
ar,3,CRE,940311,2021-11-14,2021-12-31,-0.010504954040826072,0.006346639585033961,-0.016851593625860032,0.016851593625860032,0.0002839762077311265,0.1331008092980576,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,940311,2021-05-15,2021-06-30,-0.00824317362184441,0.007155387115936129,-0.01539856073778054,0.01539856073778054,0.00023711567279511637,0.11113708503412802,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,3303298,2020-11-14,2020-12-31,0.01561353406458093,0.0009059711870458995,0.01470756287753503,0.01470756287753503,0.00021631240579664647,0.10138650875992976,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,619877,2020-11-14,2020-12-31,-0.011103805975600848,0.0003081224078877995,-0.011411928383488647,0.011411928383488647,0.0001302321094298738,0.06104032200515026,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,3,CRE,12311,2020-08-14,2020-09-30,0.009743082907927886,-8.720671952446442e-05,0.00983028962745235,0.00983028962745235,9.663459415959725e-05,0.045293029270289574,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,940311,2020-11-14,2020-12-31,0.015052684395383844,0.005569747831484495,0.009482936563899348,0.009482936563899348,8.992608587493918e-05,0.042148724016674334,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,280110,2021-02-14,2021-03-31,0.00867833291862674,0.00021620293962786193,0.008462129978998877,0.008462129978998877,7.160764378147154e-05,0.03356279533201257,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,940311,2020-02-14,2020-03-31,-0.0010022550739163117,0.006875754686644094,-0.007878009760560406,0.007878009760560406,6.206303778748503e-05,0.029089199489668174,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,940311,2020-08-14,2020-09-30,-0.0009913258983890955,0.006088264033829125,-0.00707958993221822,0.00707958993221822,5.012059360836558e-05,0.02349172708894266,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,3303298,2021-02-14,2021-03-31,-0.0024014068282562227,0.004322363129466684,-0.006723769957722907,0.006723769957722907,4.5209082444377104e-05,0.021189681730895374,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,379920,2020-11-14,2020-12-31,0.009195284884005507,0.002786898404143038,0.0064083864798624695,0.0064083864798624695,4.1067417275284094e-05,0.019248466337351566,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,3,CRE,619877,2020-02-14,2020-03-31,-0.008198821419420958,-0.002357771444826486,-0.005841049974594472,0.005841049974594472,3.411786480571008e-05,0.01599118268901363,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,3,CRE,723112,2020-11-14,2020-12-31,0.007955669811099226,0.0021309154565657103,0.005824754354533516,0.005824754354533516,3.3927763290657156e-05,0.015902081331880612,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,501105,2021-02-14,2021-03-31,0.005863670202391085,0.00040580497729232097,0.005457865225098764,0.005457865225098764,2.9788292815342387e-05,0.013961894600281338,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,379920,2021-02-14,2021-03-31,0.0002600783229429391,0.005030112765344008,-0.004770034442401069,0.004770034442401069,2.2753228581692478e-05,0.010664531238597192,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
ar,3,CRE,940311,2021-02-14,2021-03-31,0.0050735667174023336,0.009764383188376632,-0.004690816470974298,0.004690816470974298,2.2003759164363767e-05,0.010313251859287201,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
ar,3,CRE,940311,2020-05-15,2020-06-30,0.0009919404835709857,0.005566890446999648,-0.004574949963428662,0.004574949963428662,2.093016716787592e-05,0.009810054902295135,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
