bank_id,report_date,total_loans,total_charge_off,total_recovery,tier1_capital,risk_weighted_assets,tier1_ratio,computed_tier1_ratio,equity_capital,equity_to_assets_ratio,total_assets,mapped_exposure,mapped_charge_off,mapped_recovery,mapped_nco,mapped_segment_count,exception_type,total_charge_off_reclass_flag,total_recovery_reclass_flag,mapped_charge_off_reclass_flag,mapped_recovery_reclass_flag,flow_reclass_flag,covered_share_of_total_loans,reported_total_nco,mapped_minus_reported_nco,charge_off_subset_difference,recovery_subset_difference,nco_reconciliation_tolerance_thousands,charge_off_ytd_reclass_causally_explains,recovery_ytd_reclass_causally_explains,nco_reconciliation_status,capital_ratio_difference_basis_points,capital_reconciliation_tolerance_basis_points,capital_reconciliation_status
233031,2025-03-31,96075000.0,145000.0,22000.0,14514000.0,123322702.0,0.117691,0.11769122606476787,17382000.0,0.10972030223265855,158421000.0,63780000.0,59000.0,10000.0,49000.0,3,,0,0,0,0,0,0.6638563622170179,123000.0,-74000.0,-86000.0,-12000.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.0022606476786368734,1.0,PASS_WITHIN_TOLERANCE
233031,2025-06-30,97293000.0,133000.0,20000.0,14372000.0,125323000.0,0.11468,0.11467966773856356,17547000.0,0.11119278612482336,157807000.0,64935000.0,71000.0,9000.0,62000.0,3,,0,0,0,0,0,0.6674169775831766,113000.0,-51000.0,-62000.0,-11000.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.0033226143644760064,1.0,PASS_WITHIN_TOLERANCE
233031,2025-09-30,96685000.0,160000.0,25000.0,14575000.0,124975000.0,0.116623,0.11662332466493298,18047000.0,0.11379084225526173,158598000.0,64415000.0,91000.0,12000.0,79000.0,3,,0,0,0,0,0,0.6662357139163262,135000.0,-56000.0,-69000.0,-13000.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.0032466493297966803,1.0,PASS_WITHIN_TOLERANCE
233031,2025-12-31,96123000.0,167000.0,25000.0,14475000.0,123515534.0,0.117192,0.1171917371947726,18071000.0,0.11480065052219653,157412000.0,62716000.0,96000.0,13000.0,83000.0,3,,0,0,0,0,0,0.6524557077910593,142000.0,-59000.0,-71000.0,-12000.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.0026280522739952072,1.0,PASS_WITHIN_TOLERANCE
276579,2005-03-31,8145994.0,7077.0,2499.0,717802.0,9929286.0,0.0723,0.07229140141597291,750081.0,0.06340431736773702,11830125.0,1829745.0,2162.0,1275.0,887.0,3,,0,0,0,0,0,0.22461899677313782,4578.0,-3691.0,-4915.0,-1224.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.08598584027089129,1.0,PASS_WITHIN_TOLERANCE
276579,2005-06-30,8503532.0,5377.0,1839.0,764425.0,10132694.0,0.0754,0.07544143739068801,800202.0,0.06527139684355426,12259612.0,1885227.0,2130.0,830.0,1300.0,3,,0,0,0,0,0,0.22169928918948031,3538.0,-2238.0,-3247.0,-1009.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.41437390688014997,1.0,PASS_WITHIN_TOLERANCE
276579,2005-09-30,8177286.0,6447.0,2615.0,778484.0,10859718.0,0.0717,0.07168547102235988,802974.0,0.06468702910567488,12413215.0,1986708.0,3167.0,1859.0,1308.0,3,,0,0,0,0,0,0.24295444723347087,3832.0,-2524.0,-3280.0,-756.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.145289776401214,1.0,PASS_WITHIN_TOLERANCE
276579,2005-12-31,8510220.0,7688.0,2133.0,820333.0,11187710.0,0.0733,0.07332447837850642,836385.0,0.06602517527298632,12667668.0,1992441.0,4320.0,986.0,3334.0,3,,0,0,0,0,0,0.23412332466140712,5555.0,-2221.0,-3368.0,-1147.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.244783785064151,1.0,PASS_WITHIN_TOLERANCE
276579,2006-03-31,8972473.0,9404.0,2216.0,826019.0,11774909.0,0.0702,0.07015077568752336,835695.0,0.06160907470165275,13564479.0,2107903.0,2732.0,789.0,1943.0,3,,0,0,0,0,0,0.23492999087319627,7188.0,-5245.0,-6672.0,-1427.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.49224312476642273,1.0,PASS_WITHIN_TOLERANCE
276579,2006-06-30,9555534.0,12018.0,2575.0,899535.0,12264699.0,0.0733,0.07334342245170468,906144.0,0.0664699342132916,13632389.0,2144177.0,4968.0,1383.0,3585.0,3,,0,0,0,0,0,0.22439112246369486,9443.0,-5858.0,-7050.0,-1192.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.4342245170467496,1.0,PASS_WITHIN_TOLERANCE
276579,2006-09-30,10049802.0,3646.0,3093.0,948890.0,12631970.0,0.0751,0.0751181328011387,964810.0,0.06551992146926629,14725445.0,2152217.0,1689.0,658.0,1031.0,3,,0,0,0,0,0,0.21415516445000607,553.0,478.0,-1957.0,-2435.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.18132801138701082,1.0,PASS_WITHIN_TOLERANCE
276579,2006-12-31,10702118.0,4886.0,3201.0,955278.0,13040755.0,0.0733,0.07325327406273639,971846.0,0.06544814163821376,14849100.0,2323201.0,2025.0,1962.0,63.0,3,,0,0,0,0,0,0.21707861939104017,1685.0,-1622.0,-2861.0,-1239.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.46725937263611406,1.0,PASS_WITHIN_TOLERANCE
276579,2007-03-31,11202001.0,4215.0,2240.0,999206.0,13653412.0,0.0732,0.0731836115397382,1011826.0,0.06516988885850253,15525974.0,2275022.0,1490.0,1059.0,431.0,3,,0,0,0,0,0,0.2030906799597679,1975.0,-1544.0,-2725.0,-1181.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.16388460261806959,1.0,PASS_WITHIN_TOLERANCE
276579,2007-06-30,11768703.0,4319.0,3431.0,994927.0,14163031.0,0.0702,0.07024816933606938,1008221.0,0.06271739441464777,16075620.0,2461644.0,2141.0,1734.0,407.0,3,,0,0,0,0,0,0.20916867389720006,888.0,-481.0,-2178.0,-1697.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.4816933606938134,1.0,PASS_WITHIN_TOLERANCE
276579,2007-09-30,12226718.0,4558.0,1464.0,1041136.0,14408929.0,0.0723,0.07225630718285862,1048515.0,0.06585935620055555,15920517.0,2566467.0,1518.0,620.0,898.0,3,,0,0,0,0,0,0.20990645241020525,3094.0,-2196.0,-3040.0,-844.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.4369281714138029,1.0,PASS_WITHIN_TOLERANCE
276579,2007-12-31,12996699.0,9687.0,1641.0,1044815.0,15174618.0,0.0689,0.06885280407058682,1047987.0,0.05678922525964052,18453976.0,2775062.0,6180.0,831.0,5349.0,3,,0,0,0,0,0,0.2135205254811241,8046.0,-2697.0,-3507.0,-810.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,-0.4719592941318518,1.0,PASS_WITHIN_TOLERANCE
276579,2008-03-31,13573069.0,8838.0,1715.0,1101376.0,15534191.0,0.0709,0.07090011961356726,1048694.0,0.05601797670799051,18720669.0,2824695.0,4916.0,996.0,3920.0,3,,0,0,0,0,0,0.20811026599805837,7123.0,-3203.0,-3922.0,-719.0,50.0,False,False,PASS_SUBSET_GROSS_FLOWS,0.001196135672593135,1.0,PASS_WITHIN_TOLERANCE
